timestamp,open,high,low,close,volume
2025-08-09 17:00:00,116648.51,116782.46,116619.77,116670.22,252.00135
2025-08-09 18:00:00,116670.22,116720.96,116555.02,116634.91,227.07359
2025-08-09 19:00:00,116634.91,116721.74,116500.0,116535.69,435.14207
2025-08-09 20:00:00,116535.68,117021.16,116504.53,116778.07,562.07841
2025-08-09 21:00:00,116778.07,116794.4,116359.89,116524.09,452.45503
2025-08-09 22:00:00,116524.09,116742.28,116500.0,116541.63,406.75315
2025-08-09 23:00:00,116541.62,116590.0,116436.15,116462.25,161.12374
2025-08-10 00:00:00,116462.25,116759.08,116460.63,116749.47,289.53628
2025-08-10 01:00:00,116749.46,116776.59,116539.99,116576.42,275.18169
2025-08-10 02:00:00,116576.42,117318.0,116576.41,117317.99,579.74957
2025-08-10 03:00:00,117317.99,118500.0,117250.41,118500.0,2748.2157
2025-08-10 04:00:00,118500.0,118741.77,118380.0,118485.45,980.85579
2025-08-10 05:00:00,118485.45,118511.0,117902.62,118045.0,566.81947
2025-08-10 06:00:00,118045.0,118161.05,117743.44,118074.24,319.46299
2025-08-10 07:00:00,118074.24,118238.87,117466.34,117808.3,576.94555
2025-08-10 08:00:00,117808.29,118400.0,117608.01,118308.85,375.95884
2025-08-10 09:00:00,118308.86,118441.48,118110.64,118293.08,372.51661
2025-08-10 10:00:00,118293.09,118293.45,117998.9,118020.0,328.37693
2025-08-10 11:00:00,118020.01,118500.0,117940.0,118330.58,429.47265
2025-08-10 12:00:00,118330.58,118737.26,118232.0,118514.0,629.53171
2025-08-10 13:00:00,118514.0,118683.87,118370.39,118452.0,392.64786
2025-08-10 14:00:00,118451.99,118850.0,118308.02,118779.0,740.25126
2025-08-10 15:00:00,118778.99,119113.94,118568.07,118815.0,1046.79677
2025-08-10 16:00:00,118815.0,118944.24,118623.14,118671.74,402.88128
2025-08-10 17:00:00,118671.75,118693.02,118453.48,118520.32,230.15923
2025-08-10 18:00:00,118520.33,118611.91,118433.8,118554.01,143.03169
2025-08-10 19:00:00,118554.01,118714.28,118462.29,118663.08,219.78592
2025-08-10 20:00:00,118663.09,118765.71,118074.99,118323.16,759.54759
2025-08-10 21:00:00,118323.0,118716.91,118092.0,118716.9,598.54997
2025-08-10 22:00:00,118716.9,119084.93,118615.44,119084.92,563.5175
2025-08-10 23:00:00,119084.93,119311.11,118861.16,119294.01,752.97788
2025-08-11 00:00:00,119294.27,119500.0,119104.17,119126.35,785.72983
2025-08-11 01:00:00,119126.35,119999.0,118972.59,119988.0,1217.33398
2025-08-11 02:00:00,119988.0,121894.64,119937.59,121876.0,3889.63895
2025-08-11 03:00:00,121875.99,122164.07,121559.11,121728.99,1733.48981
2025-08-11 04:00:00,121729.0,122175.88,121623.14,122080.0,1318.04919
2025-08-11 05:00:00,122080.0,122335.16,121823.24,122059.34,960.5403
2025-08-11 06:00:00,122059.34,122332.98,121954.79,122300.63,842.9397
2025-08-11 07:00:00,122300.64,122313.0,121466.08,121537.15,1158.35871
2025-08-11 08:00:00,121537.14,121823.0,121207.34,121679.13,889.12137
2025-08-11 09:00:00,121679.13,121704.78,121080.0,121439.75,793.97438
2025-08-11 10:00:00,121439.75,121455.02,120954.13,121184.84,824.81128
2025-08-11 11:00:00,121184.84,121283.29,120286.4,120561.54,1708.36029
2025-08-11 12:00:00,120561.53,120667.54,119536.75,119643.7,1739.45694
2025-08-11 13:00:00,119643.7,120328.93,119382.91,120010.0,1453.53759
2025-08-11 14:00:00,120009.99,120586.54,119809.06,120243.59,1235.12815
2025-08-11 15:00:00,120243.6,120408.01,119843.18,120314.4,808.13955
2025-08-11 16:00:00,120314.4,120794.05,119920.0,119953.65,915.6277
2025-08-11 17:00:00,119953.65,120150.0,119461.97,119500.0,536.23147
2025-08-11 18:00:00,119500.01,119870.2,119261.57,119773.92,530.7427
2025-08-11 19:00:00,119773.92,119785.72,118604.17,119089.3,830.32085
2025-08-11 20:00:00,119089.3,119093.0,118565.69,118824.34,553.02173
2025-08-11 21:00:00,118824.33,119172.63,118050.11,118712.61,847.50979
2025-08-11 22:00:00,118712.61,118906.41,118280.71,118886.96,629.34656
2025-08-11 23:00:00,118886.97,118889.0,118588.78,118686.0,292.92347
2025-08-12 00:00:00,118686.0,119021.77,118593.39,118949.31,609.75469
2025-08-12 01:00:00,118949.31,119108.06,118767.54,118977.1,413.93961
2025-08-12 02:00:00,118977.09,119275.46,118834.51,119054.13,399.30726
2025-08-12 03:00:00,119054.14,119120.0,118749.06,118857.7,471.63372
2025-08-12 04:00:00,118857.7,119158.06,118804.75,119067.97,368.18781
2025-08-12 05:00:00,119067.97,119067.97,118424.86,118819.99,836.98015
2025-08-12 06:00:00,118820.0,119032.0,118607.85,118839.97,1210.70965
2025-08-12 07:00:00,118839.97,119150.0,118839.97,118986.72,719.50636
2025-08-12 08:00:00,118986.73,119058.43,118740.0,118814.7,715.27467
2025-08-12 09:00:00,118814.71,118893.29,118400.01,118408.38,737.95535
2025-08-12 10:00:00,118408.38,118662.9,118207.47,118449.99,569.79019
2025-08-12 11:00:00,118449.99,118662.9,118222.0,118522.22,323.35879
2025-08-12 12:00:00,118522.22,119264.66,118285.0,119264.66,1633.67826
2025-08-12 13:00:00,119264.66,119712.6,118631.69,118847.35,1772.02738
2025-08-12 14:00:00,118847.35,119437.12,118764.36,119437.12,607.50451
2025-08-12 15:00:00,119437.12,119960.0,119320.0,119933.0,900.84426
2025-08-12 16:00:00,119933.0,120192.1,119525.0,119647.7,763.58705
2025-08-12 17:00:00,119647.69,119857.04,119172.62,119269.99,649.26235
2025-08-12 18:00:00,119270.0,120073.01,119267.0,119344.9,537.1305
2025-08-12 19:00:00,119345.07,119958.05,119309.08,119665.27,359.09127
2025-08-12 20:00:00,119665.27,120324.43,119485.84,120192.1,838.15928
2025-08-12 21:00:00,120192.09,120202.21,119792.5,119903.36,393.93368
2025-08-12 22:00:00,119903.36,120100.0,119650.0,120099.99,428.42505
2025-08-12 23:00:00,120100.0,120299.99,119925.47,120134.08,460.06709
2025-08-13 00:00:00,120134.09,120192.1,119636.0,119713.19,515.63049
2025-08-13 01:00:00,119713.19,119716.24,119337.67,119478.47,550.66677
2025-08-13 02:00:00,119478.47,119729.99,119094.28,119549.37,638.50499
2025-08-13 03:00:00,119549.37,119630.57,119306.89,119482.01,656.1991
2025-08-13 04:00:00,119482.01,119820.18,119328.12,119335.01,694.25608
2025-08-13 05:00:00,119335.01,119673.28,118920.92,119070.69,727.82442
2025-08-13 06:00:00,119070.68,119416.22,118955.99,119410.01,373.05315
2025-08-13 07:00:00,119410.01,119638.55,119290.01,119580.4,528.96933
2025-08-13 08:00:00,119580.4,120044.5,119446.22,120044.49,874.74205
2025-08-13 09:00:00,120044.5,120169.76,119771.88,120116.02,675.01444
2025-08-13 10:00:00,120116.02,120496.0,120047.58,120496.0,931.34391
2025-08-13 11:00:00,120496.0,120732.94,120432.21,120570.41,732.08488
2025-08-13 12:00:00,120570.41,120686.0,120209.51,120273.72,911.18128
2025-08-13 13:00:00,120273.72,122051.99,120106.02,121767.97,2385.47998
2025-08-13 14:00:00,121767.97,122200.0,120759.37,120890.73,2480.0002
2025-08-13 15:00:00,120890.74,121343.06,120309.73,120920.62,1452.01051
2025-08-13 16:00:00,120920.61,121721.3,120920.61,121421.77,704.71477
2025-08-13 17:00:00,121421.77,121887.53,121421.76,121823.24,934.90387
2025-08-13 18:00:00,121823.25,121954.51,121429.36,121639.2,891.23926
2025-08-13 19:00:00,121639.19,122839.47,121524.27,122744.21,1637.04367
2025-08-13 20:00:00,122744.22,122973.0,122464.34,122904.01,839.50398
2025-08-13 21:00:00,122904.01,123000.0,122298.2,122561.16,1066.42754
2025-08-13 22:00:00,122561.17,123637.68,122561.16,122954.03,1390.69414
2025-08-13 23:00:00,122954.03,123667.79,122907.05,123306.43,618.58221
2025-08-14 00:00:00,123306.44,124474.0,123251.9,123847.83,1664.051676
2025-08-14 01:00:00,123847.82,123946.46,123337.66,123337.67,661.07211
2025-08-14 02:00:00,123337.66,123689.98,123250.5,123662.53,671.89713
2025-08-14 03:00:00,123662.53,123849.98,123295.21,123337.14,484.6554
2025-08-14 04:00:00,123337.14,123428.6,123001.46,123003.17,571.29861
2025-08-14 05:00:00,123003.17,123123.6,122080.0,122134.76,832.10482
2025-08-14 06:00:00,122134.76,122134.76,121313.86,121771.27,1465.18702
2025-08-14 07:00:00,121771.27,122047.79,121538.28,121725.31,887.06699
2025-08-14 08:00:00,121725.31,122045.9,121560.83,121637.78,956.93709
2025-08-14 09:00:00,121637.78,121918.8,121528.55,121649.84,613.30308
2025-08-14 10:00:00,121649.84,121772.9,120757.01,120933.0,1133.31236
2025-08-14 11:00:00,120932.99,121031.31,120694.0,120949.67,752.73621
2025-08-14 12:00:00,120949.66,121183.06,117632.0,118866.37,5056.4661
2025-08-14 13:00:00,118866.37,119249.2,117727.73,118428.85,3271.5732
2025-08-14 14:00:00,118428.86,119361.45,118008.32,118799.01,1837.14675
2025-08-14 15:00:00,118799.02,118899.64,117879.87,118257.25,1451.88156
2025-08-14 16:00:00,118257.26,118257.26,117407.09,117866.42,1506.20052
2025-08-14 17:00:00,117866.42,118146.48,117500.0,117920.13,636.71884
2025-08-14 18:00:00,117920.14,118214.78,117180.0,118089.75,713.71597
2025-08-14 19:00:00,118089.75,118535.0,117920.0,117945.92,688.76991
2025-08-14 20:00:00,117945.92,118146.55,117724.37,117866.16,595.56886
2025-08-14 21:00:00,117866.16,118199.99,117302.33,117899.16,723.48169
2025-08-14 22:00:00,117899.16,118349.01,117641.4,118285.46,363.07143
2025-08-14 23:00:00,118285.47,118516.81,118239.68,118295.09,442.73026
2025-08-15 00:00:00,118295.09,118473.18,118032.94,118181.97,387.64196
2025-08-15 01:00:00,118181.98,118736.0,118032.32,118681.64,473.85001
2025-08-15 02:00:00,118681.63,118888.0,118584.2,118698.0,549.41556
2025-08-15 03:00:00,118698.0,119077.71,118604.41,118968.91,472.64683
2025-08-15 04:00:00,118968.91,119199.2,118770.0,118833.03,497.50906
2025-08-15 05:00:00,118833.04,119000.0,118629.58,118984.29,360.89875
2025-08-15 06:00:00,118984.29,119216.82,118866.01,119082.82,411.99414
